Date/Time,Temprature C,Humidity %,Pressure kpa,Wind Speed_km/h,Visibility_km,Weather
1/18/2012 5:00,-7.7,69,99.7,46,19.3,Snow
1/18/2012 6:00,-8.5,65,100,39,19.3,Mostly Cloudy
1/18/2012 7:00,-9.8,64,100.22,39,19.3,Mainly Clear
1/18/2012 8:00,-10.9,63,100.43,35,24.1,Mainly Clear
1/18/2012 9:00,-11.2,61,100.65,43,24.1,Mainly Clear
1/18/2012 10:00,-11.2,61,100.78,35,24.1,Mainly Clear
1/18/2012 11:00,-11.1,58,100.92,39,24.1,Mainly Clear
1/18/2012 12:00,-11,57,101,37,24.1,Mainly Clear
1/18/2012 13:00,-10.6,55,101.09,32,24.1,Mainly Clear
1/18/2012 14:00,-10.3,55,101.19,28,48.3,Mainly Clear
1/18/2012 15:00,-10.4,54,101.32,30,48.3,Mainly Clear
1/18/2012 16:00,-10.6,53,101.45,26,48.3,Mainly Clear
1/18/2012 17:00,-11.3,54,101.54,26,48.3,Clear
1/18/2012 18:00,-12,60,101.67,22,25,Clear
1/18/2012 19:00,-12.7,61,101.78,22,25,Clear
1/18/2012 20:00,-13.4,62,101.83,17,25,Clear
1/18/2012 21:00,-13.7,63,101.89,17,25,Clear
1/18/2012 22:00,-14.2,62,101.92,13,25,Clear
1/18/2012 23:00,-14.9,66,101.93,6,25,Clear
1/19/2012 0:00,-16.6,69,101.94,7,25,Clear
1/19/2012 1:00,-15.2,76,101.89,4,25,Clear
1/19/2012 2:00,-14.3,77,101.86,6,25,Clear
1/19/2012 3:00,-18,73,101.83,6,25,Clear
1/19/2012 4:00,-15.4,78,101.81,7,25,Clear
1/19/2012 5:00,-16.6,76,101.85,6,25,Clear
1/19/2012 6:00,-15.3,69,101.83,6,25,Clear
1/19/2012 7:00,-14.6,68,101.84,6,24.1,Clear
1/19/2012 8:00,-13.7,68,101.84,19,48.3,Clear
1/19/2012 9:00,-12.7,69,101.73,17,48.3,Clear
1/19/2012 10:00,-11.7,64,101.68,20,48.3,Mainly Clear
1/19/2012 11:00,-11,62,101.56,26,48.3,Mostly Cloudy
1/19/2012 12:00,-8.8,59,101.42,15,48.3,Mostly Cloudy
1/19/2012 13:00,-7.3,55,101.22,20,48.3,Mostly Cloudy
1/19/2012 14:00,-7,53,101.03,20,48.3,Mostly Cloudy
1/19/2012 15:00,-6.7,52,100.88,26,48.3,Cloudy
1/19/2012 16:00,-6.7,52,100.76,24,24.1,Cloudy
1/19/2012 17:00,-6.9,54,100.7,17,24.1,Cloudy
1/19/2012 18:00,-5,54,100.66,19,25,Cloudy
1/19/2012 19:00,-3.6,49,100.61,30,25,Snow
1/19/2012 20:00,-3.7,53,100.63,30,16.1,Snow
1/19/2012 21:00,-5,77,100.6,24,2,Snow
1/19/2012 22:00,-4.2,68,100.51,32,25,Snow
1/19/2012 23:00,-4.1,69,100.47,26,25,Snow
1/20/2012 0:00,-4.1,71,100.5,26,25,Mostly Cloudy
1/20/2012 1:00,-4.1,73,100.54,20,25,Snow
1/20/2012 2:00,-3.9,73,100.64,22,9.7,Snow
1/20/2012 3:00,-4.8,67,100.75,19,25,Mostly Cloudy
1/20/2012 4:00,-6,72,100.87,19,16.1,Snow
1/20/2012 5:00,-6.3,63,100.98,33,25,Snow
1/20/2012 6:00,-7.6,59,101.13,28,25,Cloudy
1/20/2012 7:00,-8.6,57,101.27,28,25,Mostly Cloudy
1/20/2012 8:00,-10.4,62,101.47,33,24.1,Mainly Clear
1/20/2012 9:00,-12.2,61,101.59,32,24.1,Clear
1/20/2012 10:00,-13.7,57,101.72,33,24.1,Mainly Clear
1/20/2012 11:00,-14.2,55,101.84,32,24.1,Clear
1/20/2012 12:00,-15.2,56,101.88,30,24.1,Clear
1/20/2012 13:00,-15.8,51,101.96,30,24.1,Clear
1/20/2012 14:00,-15.5,48,101.98,30,48.3,Mainly Clear
1/20/2012 15:00,-15,47,102.09,30,48.3,Mainly Clear
1/20/2012 16:00,-14.8,45,102.15,24,48.3,Mainly Clear
1/20/2012 17:00,-15.4,46,102.21,17,48.3,Mainly Clear
1/20/2012 18:00,-15.9,48,102.27,13,25,Mainly Clear
1/20/2012 19:00,-16.3,51,102.33,13,25,Mainly Clear
1/20/2012 20:00,-16.9,50,102.34,9,25,Mainly Clear
1/20/2012 21:00,-18.5,54,102.37,9,25,Mainly Clear
1/20/2012 22:00,-18.1,54,102.36,9,25,Mainly Clear
1/20/2012 23:00,-17.4,54,102.37,6,25,Mostly Cloudy
1/21/2012 0:00,-16.4,53,102.29,6,25,Cloudy
1/21/2012 1:00,-16.1,52,102.26,0,25,Cloudy
1/21/2012 2:00,-15.3,53,102.27,0,25,Cloudy
1/21/2012 3:00,-15.9,60,102.23,7,25,Cloudy
1/21/2012 4:00,-15.3,58,102.18,7,25,Cloudy
1/21/2012 5:00,-14.8,50,102.08,11,25,Cloudy
1/21/2012 6:00,-14.3,52,101.98,9,25,Cloudy
1/21/2012 7:00,-13.9,50,102.04,9,25,Cloudy
1/21/2012 8:00,-14,52,102.06,9,25,Cloudy
1/21/2012 9:00,-15.9,65,102.11,13,24.1,Snow
1/21/2012 10:00,-16.3,65,102.12,17,24.1,Snow
1/21/2012 11:00,-15.9,64,102.09,19,24.1,Snow
1/21/2012 12:00,-14.6,62,102.03,15,24.1,Mostly Cloudy
1/21/2012 13:00,-13.4,59,102.01,15,24.1,Mainly Clear
1/21/2012 14:00,-12.5,55,102.01,13,24.1,Clear
1/21/2012 15:00,-11.8,56,102.06,11,24.1,Clear
1/21/2012 16:00,-11.6,55,102.11,7,48.3,Clear
1/21/2012 17:00,-12.1,53,102.16,11,48.3,Clear
1/21/2012 18:00,-13,55,102.24,6,25,Clear
1/21/2012 19:00,-13.4,58,102.27,4,25,Clear
1/21/2012 20:00,-18.5,60,102.36,4,25,Clear
1/21/2012 21:00,-16,66,102.47,9,25,Clear
1/21/2012 22:00,-17.6,61,102.52,0,25,Clear
1/21/2012 23:00,-17.4,69,102.54,0,25,Mainly Clear
1/22/2012 0:00,-18.3,70,102.57,0,25,Clear
1/22/2012 1:00,-17.5,72,102.64,4,25,Clear
1/22/2012 2:00,-18.5,70,102.71,0,25,Clear
1/22/2012 3:00,-18.4,67,102.75,0,16.1,Cloudy
1/22/2012 4:00,-17.2,69,102.79,0,25,Mainly Clear
1/22/2012 5:00,-19.5,71,102.84,6,16.1,Mainly Clear
1/22/2012 6:00,-19,71,102.85,6,0.8,Freezing Fog
1/22/2012 7:00,-18.6,69,102.91,6,12.9,Mainly Clear
1/22/2012 8:00,-18.5,74,102.98,4,24.1,Mainly Clear
1/22/2012 9:00,-16.2,78,103.01,7,48.3,Mostly Cloudy
1/22/2012 10:00,-14.5,80,103.02,9,8,Fog
1/22/2012 11:00,-13,81,103.04,6,8,Fog
1/22/2012 12:00,-11.5,73,102.97,9,8,Haze
1/22/2012 13:00,-11.2,68,102.86,11,8,Haze
1/22/2012 14:00,-9.4,65,102.74,9,16.1,Cloudy
1/22/2012 15:00,-8.7,63,102.65,9,16.1,Cloudy
1/22/2012 16:00,-8,59,102.6,6,19.3,Cloudy
1/22/2012 17:00,-9.5,60,102.57,19,19.3,Cloudy
1/22/2012 18:00,-10.4,63,102.52,19,19.3,Mostly Cloudy
1/22/2012 19:00,-10.4,62,102.47,19,19.3,Mostly Cloudy
1/22/2012 20:00,-12.3,69,102.44,15,19.3,Mainly Clear
1/22/2012 21:00,-12.9,70,102.38,15,16.1,Clear
1/22/2012 22:00,-13.2,73,102.33,13,16.1,Mostly Cloudy
1/22/2012 23:00,-13.3,73,102.28,9,16.1,Mainly Clear
1/23/2012 0:00,-12.9,71,102.22,11,25,Mostly Cloudy
1/23/2012 1:00,-12.9,70,102.14,11,25,Mainly Clear
1/23/2012 2:00,-13.2,72,102.1,13,25,Mostly Cloudy
1/23/2012 3:00,-12.1,73,101.99,13,25,Cloudy
1/23/2012 4:00,-11.2,72,101.88,11,25,Cloudy
1/23/2012 5:00,-9.9,73,101.79,11,25,Cloudy
1/23/2012 6:00,-8.8,73,101.76,7,25,Cloudy
1/23/2012 7:00,-8.1,73,101.67,13,25,Mostly Cloudy
1/23/2012 8:00,-7.2,74,101.69,11,24.1,Mostly Cloudy
1/23/2012 9:00,-4.9,72,101.59,11,48.3,Mostly Cloudy
1/23/2012 10:00,-3.6,72,101.58,9,48.3,Mostly Cloudy
1/23/2012 11:00,1.2,72,101.49,11,48.3,Cloudy
1/23/2012 12:00,2.3,71,101.33,6,48.3,Cloudy
1/23/2012 13:00,2.5,75,101.14,22,48.3,Cloudy
1/23/2012 14:00,2.7,76,101.01,26,48.3,Rain
1/23/2012 15:00,2.7,77,100.86,30,24.1,Rain
1/23/2012 16:00,3.1,78,100.71,28,24.1,Cloudy
1/23/2012 17:00,3.1,78,100.61,28,16.1,Rain
1/23/2012 18:00,3,88,100.54,19,4,"Rain,Fog"
1/23/2012 19:00,3.2,88,100.43,22,8,"Rain,Fog"
1/23/2012 20:00,2.9,89,100.32,26,9.7,"Drizzle,Fog"
1/23/2012 21:00,3.3,89,100.22,24,11.3,Drizzle
1/23/2012 22:00,3.6,91,100.1,28,25,Cloudy
1/23/2012 23:00,4,90,100.08,22,25,Cloudy
1/24/2012 0:00,3.5,92,100.04,17,12.9,Rain
1/24/2012 1:00,3.1,92,100.04,19,16.1,Cloudy
1/24/2012 2:00,3.1,93,100.09,9,9.7,Rain
1/24/2012 3:00,5,91,100.19,19,9.7,Rain
1/24/2012 4:00,4.2,81,100.25,30,25,Cloudy
1/24/2012 5:00,3.7,76,100.37,41,25,Cloudy
1/24/2012 6:00,3.4,75,100.45,28,25,Cloudy
1/24/2012 7:00,2.9,75,100.49,26,16.1,Cloudy
1/24/2012 8:00,3,71,100.52,28,19.3,Mostly Cloudy
1/24/2012 9:00,2.9,71,100.6,30,24.1,Cloudy
1/24/2012 10:00,3,70,100.65,35,24.1,Cloudy
1/24/2012 11:00,3.1,70,100.7,33,24.1,Cloudy
1/24/2012 12:00,3.2,67,100.72,30,24.1,Cloudy
1/24/2012 13:00,2.8,69,100.73,39,24.1,Cloudy
1/24/2012 14:00,2.4,71,100.75,35,24.1,Rain
1/24/2012 15:00,1.9,74,100.8,26,19.3,Snow
1/24/2012 16:00,1.7,74,100.82,30,24.1,Cloudy
1/24/2012 17:00,1.6,73,100.88,26,24.1,Snow Showers
1/24/2012 18:00,1.5,72,100.95,22,25,Snow Showers
1/24/2012 19:00,1.5,71,101.01,32,25,Snow Showers
1/24/2012 20:00,1.3,72,101.06,19,25,Cloudy
1/24/2012 21:00,1.1,74,101.11,20,25,Mostly Cloudy
1/24/2012 22:00,1.1,72,101.13,22,25,Mostly Cloudy
1/24/2012 23:00,1,72,101.16,28,25,Snow Showers
1/25/2012 0:00,0.5,69,101.2,28,25,Cloudy
1/25/2012 1:00,-0.1,68,101.26,22,25,Mostly Cloudy
1/25/2012 2:00,-0.4,66,101.37,20,25,Mostly Cloudy
1/25/2012 3:00,-0.5,65,101.45,24,25,Cloudy
1/25/2012 4:00,-0.7,67,101.52,24,25,Cloudy
1/25/2012 5:00,-1.7,64,101.58,33,25,Mostly Cloudy
1/25/2012 6:00,-2.8,62,101.66,35,25,Mostly Cloudy
1/25/2012 7:00,-3.9,63,101.79,37,25,Mostly Cloudy
1/25/2012 8:00,-4.7,62,101.94,26,24.1,Mostly Cloudy
1/25/2012 9:00,-5.2,62,102.05,28,24.1,Cloudy
1/25/2012 10:00,-5.3,62,102.09,22,24.1,Mostly Cloudy
1/25/2012 11:00,-5.3,60,102.14,19,24.1,Mostly Cloudy
1/25/2012 12:00,-5,59,102.06,20,24.1,Mostly Cloudy
1/25/2012 13:00,-4.7,58,102.01,20,24.1,Mainly Clear
1/25/2012 14:00,-4.5,60,101.98,22,24.1,Mainly Clear
1/25/2012 15:00,-4.4,59,101.94,22,24.1,Mainly Clear
1/25/2012 16:00,-4.4,59,101.96,19,24.1,Mostly Cloudy
1/25/2012 17:00,-4.8,60,102.01,20,24.1,Mainly Clear
1/25/2012 18:00,-5.1,61,102.07,11,25,Mainly Clear
1/25/2012 19:00,-5.4,62,102.14,13,25,Mostly Cloudy
1/25/2012 20:00,-4.9,59,102.07,7,25,Mostly Cloudy
1/25/2012 21:00,-5.4,64,102.01,7,25,Mostly Cloudy
1/25/2012 22:00,-5.5,64,101.99,0,25,Mostly Cloudy
1/25/2012 23:00,-5.4,63,102.01,6,25,Mostly Cloudy
1/26/2012 0:00,-5.9,64,101.99,6,25,Mostly Cloudy
1/26/2012 1:00,-7,67,101.95,4,25,Clear
1/26/2012 2:00,-8.2,71,101.99,6,25,Clear
1/26/2012 3:00,-8.1,71,101.97,0,25,Clear
1/26/2012 4:00,-8.5,67,101.95,0,25,Clear
1/26/2012 5:00,-9,68,102.02,6,25,Clear
1/26/2012 6:00,-11.2,73,102.06,6,25,Clear
1/26/2012 7:00,-10.6,74,102.01,6,24.1,Mainly Clear
1/26/2012 8:00,-9.2,72,102.08,6,24.1,Clear
1/26/2012 9:00,-7.9,70,102.01,11,24.1,Mainly Clear
1/26/2012 10:00,-5.7,59,102.04,11,24.1,Mainly Clear
1/26/2012 11:00,-5,57,102.05,7,24.1,Mainly Clear
1/26/2012 12:00,-4.6,54,101.88,11,24.1,Mainly Clear
1/26/2012 13:00,-4,54,101.71,15,24.1,Mostly Cloudy
1/26/2012 14:00,-3.4,49,101.6,11,24.1,Mostly Cloudy
1/26/2012 15:00,-3,42,101.53,13,24.1,Mostly Cloudy
1/26/2012 16:00,-3.8,52,101.52,19,24.1,Cloudy
1/26/2012 17:00,-4.3,54,101.4,20,24.1,Cloudy
1/26/2012 18:00,-4.7,49,101.28,24,25,Cloudy
1/26/2012 19:00,-4.5,49,101.25,17,25,Cloudy
1/26/2012 20:00,-4.6,52,101.15,17,25,Snow Showers
1/26/2012 21:00,-5.2,58,100.99,20,25,Snow
1/26/2012 22:00,-5.3,68,100.92,22,16.1,Snow
1/26/2012 23:00,-5.8,77,100.81,22,6.4,Snow
1/27/2012 0:00,-5.7,79,100.68,28,4.8,Snow
1/27/2012 1:00,-5.5,81,100.58,24,2.4,Snow
1/27/2012 2:00,-5.5,81,100.47,26,3.2,Snow
1/27/2012 3:00,-5.3,81,100.33,28,4,Snow
1/27/2012 4:00,-4.9,81,100.13,26,2.4,Snow
1/27/2012 5:00,-4,82,99.98,22,16.1,Snow
1/27/2012 6:00,-2.1,86,99.8,19,19.3,Snow
1/27/2012 7:00,-0.8,86,99.61,22,16.1,Freezing Rain
1/27/2012 8:00,0.3,86,99.47,20,12.9,Freezing Rain
1/27/2012 9:00,0.7,86,99.34,17,12.9,Rain
1/27/2012 10:00,0.6,88,99.18,17,8,"Rain,Fog"
1/27/2012 11:00,0.7,88,99.08,20,2.4,"Drizzle,Fog"
1/27/2012 12:00,0.7,89,98.91,20,2.8,"Drizzle,Fog"
1/27/2012 13:00,0.7,88,98.76,22,3.2,"Drizzle,Fog"
1/27/2012 14:00,0.5,88,98.69,20,2.4,"Drizzle,Fog"
1/27/2012 15:00,0.3,87,98.65,19,2.4,"Drizzle,Fog"
1/27/2012 16:00,-0.3,86,98.74,19,8,"Freezing Drizzle,Fog"
1/27/2012 17:00,-0.6,88,98.97,22,2.8,Snow
1/27/2012 18:00,-0.3,90,99.13,11,2.4,Snow
1/27/2012 19:00,0.1,88,99.31,30,12.9,Snow
1/27/2012 20:00,-0.7,86,99.54,32,16.1,Cloudy
1/27/2012 21:00,-1.3,82,99.75,19,24.1,Cloudy
1/27/2012 22:00,-1.5,81,99.88,19,25,Mostly Cloudy
1/27/2012 23:00,-1.6,81,100.03,20,25,Mainly Clear
1/28/2012 0:00,-1.5,81,100.19,19,25,Mainly Clear
1/28/2012 1:00,-0.2,82,100.34,22,25,Snow Showers
1/28/2012 2:00,0.2,81,100.49,24,25,Mostly Cloudy
1/28/2012 3:00,0.4,78,100.59,17,25,Mostly Cloudy
1/28/2012 4:00,0.1,77,100.64,15,25,Mostly Cloudy
1/28/2012 5:00,0.3,80,100.72,19,25,Mostly Cloudy
1/28/2012 6:00,-1.7,76,100.79,9,25,Mostly Cloudy
1/28/2012 7:00,-1.2,78,100.85,11,25,Mainly Clear
1/28/2012 8:00,-2.1,80,100.91,7,48.3,Mainly Clear
1/28/2012 9:00,-1.6,81,100.93,13,24.1,Mostly Cloudy
1/28/2012 10:00,-1.1,78,100.94,13,48.3,Cloudy
1/28/2012 11:00,-0.6,80,100.9,6,48.3,Cloudy
1/28/2012 12:00,-0.3,80,100.74,7,48.3,Mostly Cloudy
1/28/2012 13:00,0.9,72,100.58,4,48.3,Cloudy
1/28/2012 14:00,1.2,71,100.48,9,48.3,Cloudy
1/28/2012 15:00,1.2,70,100.28,15,48.3,Cloudy
1/28/2012 16:00,1.4,69,100.14,22,48.3,Cloudy
1/28/2012 17:00,1.2,71,100.16,11,48.3,Cloudy
1/28/2012 18:00,1.6,69,100.08,9,25,Cloudy
1/28/2012 19:00,2.2,71,100.09,19,19.3,Snow
1/28/2012 20:00,1.7,81,100.05,24,19.3,Snow
1/28/2012 21:00,2.1,76,99.95,24,25,Mainly Clear
1/28/2012 22:00,2.3,73,99.85,37,25,Mostly Cloudy
1/28/2012 23:00,1.2,81,99.87,52,16.1,"Rain,Snow"
1/29/2012 0:00,1.5,62,99.96,57,25,Mainly Clear
1/29/2012 1:00,0.9,63,100.09,52,25,Mainly Clear
1/29/2012 2:00,0.3,64,100.21,52,25,Mainly Clear
1/29/2012 3:00,-0.2,65,100.34,43,25,Mainly Clear
1/29/2012 4:00,-0.9,63,100.47,43,25,Mainly Clear
1/29/2012 5:00,-1.5,62,100.59,43,25,Mainly Clear
1/29/2012 6:00,-2,63,100.68,44,25,Mainly Clear
1/29/2012 7:00,-1.9,62,100.74,32,24.1,Mainly Clear
1/29/2012 8:00,-2.2,63,100.81,32,24.1,Mostly Cloudy
1/29/2012 9:00,-2.1,62,100.88,32,24.1,Cloudy
1/29/2012 10:00,-1.8,61,100.87,24,24.1,Mostly Cloudy
1/29/2012 11:00,-0.8,59,100.84,33,24.1,Mainly Clear
1/29/2012 12:00,0.1,56,100.77,37,24.1,Mainly Clear
1/29/2012 13:00,0.5,50,100.7,33,24.1,Mostly Cloudy
1/29/2012 14:00,0.4,54,100.63,19,24.1,Mostly Cloudy
1/29/2012 15:00,0.2,56,100.65,17,24.1,Mostly Cloudy
1/29/2012 16:00,0.7,51,100.67,20,24.1,Mostly Cloudy
1/29/2012 17:00,-0.7,56,100.74,11,24.1,Mainly Clear
1/29/2012 18:00,-1.1,54,100.77,17,25,Mainly Clear
1/29/2012 19:00,-1.6,56,100.81,17,25,Mainly Clear
1/29/2012 20:00,-2,58,100.83,17,25,Mainly Clear
1/29/2012 21:00,-1.7,60,100.85,9,25,Mainly Clear
1/29/2012 22:00,-2.3,70,100.84,15,25,Mainly Clear
1/29/2012 23:00,-3.4,73,100.85,15,25,Clear
1/30/2012 0:00,-3.7,68,100.89,11,25,Clear
1/30/2012 1:00,-4.4,65,100.92,15,25,Mainly Clear
1/30/2012 2:00,-5.1,68,100.99,15,25,Clear
1/30/2012 3:00,-6.1,72,101.07,11,25,Clear
1/30/2012 4:00,-7.7,72,101.19,11,25,Clear
1/30/2012 5:00,-7.9,63,101.33,13,25,Clear
1/30/2012 6:00,-8.9,61,101.47,15,25,Clear
1/30/2012 7:00,-9.8,61,101.55,15,25,Clear
1/30/2012 8:00,-10.5,59,101.68,9,48.3,Clear
1/30/2012 9:00,-9.5,56,101.75,13,48.3,Mainly Clear
1/30/2012 10:00,-8.8,56,101.82,17,48.3,Mostly Cloudy
1/30/2012 11:00,-7.7,57,101.86,19,48.3,Mostly Cloudy
1/30/2012 12:00,-7,56,101.83,22,48.3,Mainly Clear
1/30/2012 13:00,-7.5,54,101.8,22,48.3,Mainly Clear
1/30/2012 14:00,-6.7,52,101.81,22,48.3,Clear
1/30/2012 15:00,-6.9,51,101.83,22,48.3,Mainly Clear
1/30/2012 16:00,-7.3,51,101.86,17,48.3,Mostly Cloudy
1/30/2012 17:00,-7.4,51,101.9,13,48.3,Mostly Cloudy
1/30/2012 18:00,-7.4,52,101.94,15,25,Mainly Clear
1/30/2012 19:00,-8.8,56,101.96,7,25,Mainly Clear
1/30/2012 20:00,-9.5,59,101.95,4,25,Mainly Clear
1/30/2012 21:00,-8.4,57,101.96,4,25,Mostly Cloudy
1/30/2012 22:00,-7.8,55,101.98,4,25,Mostly Cloudy
1/30/2012 23:00,-8.6,66,101.96,6,25,Mostly Cloudy
1/31/2012 0:00,-7,62,101.92,7,25,Mostly Cloudy
1/31/2012 1:00,-7.1,62,101.88,6,25,Cloudy
1/31/2012 2:00,-6.5,59,101.81,11,25,Snow
1/31/2012 3:00,-6.8,64,101.76,15,19.3,Snow
1/31/2012 4:00,-7.1,66,101.71,17,8,Snow
1/31/2012 5:00,-7.1,67,101.7,17,9.7,Snow
1/31/2012 6:00,-7,69,101.65,13,6.4,Snow
1/31/2012 7:00,-9.6,73,101.6,17,12.9,Snow
1/31/2012 8:00,-9.8,72,101.61,19,16.1,Snow
1/31/2012 9:00,-10.1,71,101.59,17,24.1,Snow
1/31/2012 10:00,-9.7,70,101.54,19,19.3,Cloudy
1/31/2012 11:00,-9.3,67,101.46,20,19.3,Cloudy
1/31/2012 12:00,-8.6,69,101.36,22,4,Snow
1/31/2012 13:00,-8.3,73,101.29,20,1.6,Snow
1/31/2012 14:00,-8.4,75,101.23,20,1.2,Snow
1/31/2012 15:00,-8.2,74,101.22,17,1,Snow
1/31/2012 16:00,-8,76,101.2,20,1,Snow
1/31/2012 17:00,-7.7,77,101.19,19,1,Snow
1/31/2012 18:00,-7.8,77,101.18,20,1.6,Snow
1/31/2012 19:00,-7.7,78,101.14,19,1.6,Snow
1/31/2012 20:00,-7.4,77,101.09,20,1.6,Snow
1/31/2012 21:00,-7.1,77,101.02,20,12.9,Cloudy
1/31/2012 22:00,-7.1,77,100.95,19,9.7,Snow
1/31/2012 23:00,-6.8,79,100.86,22,9.7,"Freezing Drizzle,Snow"
2/1/2012 0:00,-6.7,79,100.82,19,11.3,Snow
2/1/2012 1:00,-6.7,80,100.69,15,9.7,Snow
2/1/2012 2:00,-6.8,82,100.61,19,4.8,Freezing Drizzle
2/1/2012 3:00,-6.5,82,100.56,15,4.8,Freezing Rain
2/1/2012 4:00,-5.8,83,100.48,17,8,Freezing Rain
2/1/2012 5:00,-5.8,81,100.42,19,8,Freezing Drizzle
2/1/2012 6:00,-5.4,82,100.34,15,8,Freezing Rain
2/1/2012 7:00,-5.5,81,100.33,13,9.7,Freezing Rain
2/1/2012 8:00,-5.5,79,100.36,11,11.3,Cloudy
2/1/2012 9:00,-5.7,80,100.36,15,12.9,Cloudy
2/1/2012 10:00,-5.7,81,100.35,13,8,Haze
2/1/2012 11:00,-5.8,82,100.36,9,4,"Freezing Drizzle,Haze"
2/1/2012 12:00,-5.5,83,100.31,11,2,"Freezing Drizzle,Haze"
2/1/2012 13:00,-5,81,100.28,11,2,"Freezing Drizzle,Haze"
2/1/2012 14:00,-4.9,83,100.34,9,2,"Freezing Rain,Haze"
2/1/2012 15:00,-4.9,82,100.41,6,2.8,"Freezing Rain,Haze"
2/1/2012 16:00,-4.5,81,100.47,0,4.8,Haze
2/1/2012 17:00,-4.3,81,100.61,0,6.4,"Snow,Haze"
2/1/2012 18:00,-4,80,100.68,0,4,"Snow,Haze"
2/1/2012 19:00,-3.9,81,100.78,6,4,"Snow,Haze"
2/1/2012 20:00,-3.6,81,100.85,4,4.8,"Snow,Haze"
2/1/2012 21:00,-4.3,80,100.99,15,4,"Snow,Haze"
2/1/2012 22:00,-5,78,101.12,15,12.9,Snow
2/1/2012 23:00,-4.9,78,101.22,0,12.9,Snow
2/2/2012 0:00,-5,78,101.32,7,12.9,Snow
2/2/2012 1:00,-5.5,75,101.36,9,25,Mostly Cloudy
2/2/2012 2:00,-6.3,77,101.45,4,16.1,Snow Showers
2/2/2012 3:00,-5.6,76,101.52,6,25,Snow Showers
2/2/2012 4:00,-5.5,78,101.59,4,16.1,Snow Showers
2/2/2012 5:00,-5.2,72,101.62,9,16.1,Snow Showers
2/2/2012 6:00,-6,63,101.63,13,25,Snow Showers
2/2/2012 7:00,-6.9,63,101.67,22,24.1,Snow
2/2/2012 8:00,-7.6,64,101.74,19,12.9,Snow
2/2/2012 9:00,-7.7,63,101.82,19,19.3,Snow
2/2/2012 10:00,-8.2,65,101.87,17,24.1,Mostly Cloudy
2/2/2012 11:00,-8.3,62,101.89,19,24.1,Mostly Cloudy
2/2/2012 12:00,-8.1,66,101.86,13,24.1,Mostly Cloudy
2/2/2012 13:00,-7.4,66,101.86,9,24.1,Mostly Cloudy
2/2/2012 14:00,-6.7,66,101.85,9,24.1,Mostly Cloudy
2/2/2012 15:00,-6.7,65,101.9,9,24.1,Mostly Cloudy
2/2/2012 16:00,-6.6,67,101.94,11,24.1,Mostly Cloudy
2/2/2012 17:00,-7.1,68,101.99,13,24.1,Mostly Cloudy
2/2/2012 18:00,-7.7,68,102.08,7,25,Mostly Cloudy
2/2/2012 19:00,-7,66,102.13,6,25,Mostly Cloudy
2/2/2012 20:00,-8.9,73,102.22,4,25,Mostly Cloudy
2/2/2012 21:00,-7.2,74,102.26,4,25,Snow
2/2/2012 22:00,-8,76,102.29,7,25,Snow
2/2/2012 23:00,-7.2,74,102.31,7,25,Mostly Cloudy
2/3/2012 0:00,-9.7,80,102.33,4,25,Mostly Cloudy
2/3/2012 1:00,-11,82,102.35,0,25,Mainly Clear
2/3/2012 2:00,-10.2,82,102.39,0,25,Mainly Clear
2/3/2012 3:00,-11.6,82,102.4,0,25,Mainly Clear
2/3/2012 4:00,-12.6,82,102.42,7,16.1,Mainly Clear
2/3/2012 5:00,-11.2,85,102.47,9,9.7,Fog
2/3/2012 6:00,-11.8,83,102.51,7,16.1,Mainly Clear
2/3/2012 7:00,-11.3,82,102.59,9,16.1,Mostly Cloudy
2/3/2012 8:00,-10.6,80,102.62,9,19.3,Mostly Cloudy
2/3/2012 9:00,-8.8,78,102.62,6,24.1,Mostly Cloudy
2/3/2012 10:00,-6.8,77,102.61,7,19.3,Cloudy
2/3/2012 11:00,-6.3,75,102.57,11,6.4,Snow
2/3/2012 12:00,-6.2,77,102.46,11,16.1,Snow
2/3/2012 13:00,-4.8,76,102.34,6,16.1,Snow
2/3/2012 14:00,-3.8,76,102.27,7,16.1,Snow
2/3/2012 15:00,-2.9,69,102.25,19,19.3,Snow
2/3/2012 16:00,-3.3,74,102.21,13,16.1,Snow
2/3/2012 17:00,-3.4,76,102.19,11,19.3,Cloudy
2/3/2012 18:00,-3.7,77,102.17,7,19.3,Snow
2/3/2012 19:00,-3.8,77,102.17,9,25,Snow
2/3/2012 20:00,-4.2,77,102.16,11,25,Mostly Cloudy
2/3/2012 21:00,-4.7,78,102.17,7,25,Mostly Cloudy
2/3/2012 22:00,-5.3,78,102.1,0,25,Cloudy
2/3/2012 23:00,-3.7,80,102.03,6,25,Snow
2/4/2012 0:00,-4.5,84,102.02,9,2,Snow
2/4/2012 1:00,-4.5,85,101.98,11,25,Mostly Cloudy
2/4/2012 2:00,-4,77,102.07,20,25,Mostly Cloudy
2/4/2012 3:00,-4.9,65,102.11,15,25,Mostly Cloudy
2/4/2012 4:00,-7.1,64,102.16,13,25,Mainly Clear
2/4/2012 5:00,-8.1,66,102.21,15,25,Mainly Clear
2/4/2012 6:00,-9.4,70,102.27,9,25,Clear
2/4/2012 7:00,-11,74,102.25,7,48.3,Clear
2/4/2012 8:00,-11.6,72,102.31,9,48.3,Clear
2/4/2012 9:00,-9.6,70,102.37,13,48.3,Clear
2/4/2012 10:00,-8.4,66,102.32,6,48.3,Mainly Clear
